ts,key,value
2024-01-03 06:57:50.529,0,2000.0
2024-01-03 07:33:22.000,0,2000.0
2024-01-03 07:33:25.000,0,2000.0
2024-01-03 06:58:01.934,0,2000.0
2024-01-03 07:33:29.000,0,2000.0
2024-01-03 07:33:28.000,0,2000.0
2024-01-03 07:33:27.000,0,2000.0
2024-01-03 06:57:35.153,0,2000.0
2024-01-03 07:33:29.000,0,2000.0
2024-01-03 06:58:18.752,0,2000.0
2024-01-03 07:33:34.000,0,2000.0
2024-01-03 07:33:36.000,0,2000.0
2024-01-03 07:33:36.000,0,2000.0
2024-01-03 06:58:04.176,0,2000.0
2024-01-03 07:33:35.000,0,2000.0
2024-01-03 07:33:39.000,0,2000.0
2024-01-03 06:58:20.250,0,2000.0
2024-01-03 07:33:41.000,0,2000.0
2024-01-03 07:33:40.000,0,2000.0
2024-01-03 06:57:55.994,0,2000.0
2024-01-03 06:58:04.462,0,2000.0
2024-01-03 07:33:47.000,0,2000.0
2024-01-03 07:33:46.000,0,2000.0
2024-01-03 07:33:49.000,0,2000.0
2024-01-03 06:58:07.974,0,2000.0
2024-01-03 06:58:36.635,0,2000.0
2024-01-03 06:58:29.156,0,2000.0
2024-01-03 07:33:51.000,0,2000.0
2024-01-03 06:57:52.116,0,2000.0
2024-01-03 07:33:50.000,0,2000.0
2024-01-03 07:33:56.000,0,2000.0
2024-01-03 07:33:55.000,0,2000.0
2024-01-03 06:58:36.904,0,2000.0
2024-01-03 07:33:59.000,0,2000.0
2024-01-03 06:58:17.673,0,2000.0
2024-01-03 06:58:25.600,0,2000.0
2024-01-03 06:58:31.681,0,2000.0
2024-01-03 07:33:59.000,0,2000.0
2024-01-03 07:33:59.000,0,2000.0
2024-01-03 06:58:13.464,0,2000.0
2024-01-03 07:34:05.000,0,2000.0
2024-01-03 07:34:05.000,0,2000.0
2024-01-03 07:34:08.000,0,2000.0
2024-01-03 06:58:44.642,0,2000.0
2024-01-03 06:58:33.274,0,2000.0
2024-01-03 07:34:07.000,0,2000.0
2024-01-03 07:34:07.000,0,2000.0
2024-01-03 06:58:09.153,0,2000.0
2024-01-03 06:58:21.850,0,2000.0
2024-01-03 07:34:13.000,0,2000.0
2024-01-03 07:34:14.000,0,2000.0
2024-01-03 06:58:19.057,0,2000.0
2024-01-03 07:34:14.000,0,2000.0
2024-01-03 06:58:25.687,0,2000.0
2024-01-03 06:59:01.294,0,2000.0
2024-01-03 07:34:19.000,0,2000.0
2024-01-03 07:34:18.000,0,2000.0
2024-01-03 07:34:18.000,0,2000.0
2024-01-03 06:58:28.173,0,2000.0
2024-01-03 07:34:23.000,0,2000.0
2024-01-03 07:34:22.000,0,2000.0
2024-01-03 06:58:32.920,0,2000.0
2024-01-03 06:58:31.754,0,2000.0
2024-01-03 06:58:55.655,0,2000.0
2024-01-03 06:58:40.202,0,2000.0
2024-01-03 07:34:30.000,0,2000.0
2024-01-03 06:58:42.349,0,2000.0
2024-01-03 06:58:46.479,0,2000.0
2024-01-03 06:58:48.162,0,2000.0
2024-01-03 06:58:41.229,0,2000.0
2024-01-03 06:59:15.285,0,2000.0
2024-01-03 07:34:32.000,0,2000.0
2024-01-03 07:34:36.000,0,2000.0
2024-01-03 07:34:37.000,0,2000.0
2024-01-03 06:59:17.211,0,2000.0
2024-01-03 06:59:05.377,0,2000.0
2024-01-03 06:58:51.061,0,2000.0
2024-01-03 06:59:22.973,0,2000.0
2024-01-03 06:59:15.534,0,2000.0
2024-01-03 06:58:50.925,0,2000.0
2024-01-03 06:58:47.566,0,2000.0
2024-01-03 06:59:33.647,0,2000.0
2024-01-03 06:59:09.421,0,2000.0
2024-01-03 07:34:47.000,0,2000.0
2024-01-03 06:59:00.508,0,2000.0
2024-01-03 07:34:48.000,0,2000.0
2024-01-03 06:58:55.437,0,2000.0
2024-01-03 07:34:48.000,0,2000.0
2024-01-03 07:34:49.000,0,2000.0
2024-01-03 07:34:52.000,0,2000.0
2024-01-03 06:59:09.123,0,2000.0
2024-01-03 07:34:55.000,0,2000.0
2024-01-03 06:59:05.506,0,2000.0
2024-01-03 07:34:56.000,0,2000.0
2024-01-03 06:59:16.907,0,2000.0
