ts,key,value
2024-01-01 00:00:02.000,0,2000.0
2024-01-01 00:00:06.000,0,2000.0
2024-01-01 00:00:05.000,0,2000.0
2024-01-01 00:00:06.000,0,2000.0
2024-01-01 00:00:07.000,0,2000.0
2024-01-01 00:00:10.000,0,2000.0
2024-01-01 00:00:07.000,0,2000.0
2024-01-01 00:00:09.000,0,2000.0
2024-01-01 00:00:11.000,0,2000.0
2024-01-01 00:00:13.000,0,2000.0
2024-01-01 00:00:14.000,0,2000.0
2024-01-01 00:00:14.000,0,2000.0
2024-01-01 00:00:13.000,0,2000.0
2024-01-01 00:00:19.000,0,2000.0
2024-01-01 00:00:20.000,0,2000.0
2024-01-01 00:00:18.000,0,2000.0
2024-01-01 00:00:22.000,0,2000.0
2024-01-01 00:00:21.000,0,2000.0
2024-01-01 00:00:22.000,0,2000.0
2024-01-01 00:00:24.000,0,2000.0
2024-01-01 00:00:25.000,0,2000.0
2024-01-01 00:00:23.000,0,2000.0
2024-01-01 00:00:28.000,0,2000.0
2024-01-01 00:00:26.000,0,2000.0
2024-01-01 00:00:29.000,0,2000.0
2024-01-01 00:00:27.000,0,2000.0
2024-01-01 00:00:32.000,0,2000.0
2024-01-01 00:00:28.000,0,2000.0
2024-01-01 00:00:34.000,0,2000.0
2024-01-01 00:00:32.000,0,2000.0
2024-01-01 00:00:36.000,0,2000.0
2024-01-01 00:00:36.000,0,2000.0
2024-01-01 00:00:33.000,0,2000.0
2024-01-01 00:00:39.000,0,2000.0
2024-01-01 00:00:38.000,0,2000.0
2024-01-01 00:00:36.000,0,2000.0
2024-01-01 00:00:42.000,0,2000.0
2024-01-01 00:00:38.000,0,2000.0
2024-01-01 00:00:40.000,0,2000.0
2024-01-01 00:00:44.000,0,2000.0
2024-01-01 00:00:44.000,0,2000.0
2024-01-01 00:00:42.000,0,2000.0
2024-01-01 00:00:47.000,0,2000.0
2024-01-01 00:00:49.000,0,2000.0
2024-01-01 00:00:49.000,0,2000.0
2024-01-01 00:00:50.000,0,2000.0
2024-01-01 00:00:48.000,0,2000.0
2024-01-01 00:00:48.000,0,2000.0
2024-01-01 00:00:49.000,0,2000.0
2024-01-01 00:00:55.000,0,2000.0
2024-01-01 00:00:52.000,0,2000.0
2024-01-01 00:00:54.000,0,2000.0
2024-01-01 00:00:55.000,0,2000.0
2024-01-01 00:00:54.000,0,2000.0
2024-01-01 00:00:56.000,0,2000.0
2024-01-01 00:00:56.000,0,2000.0
2024-01-01 00:00:59.000,0,2000.0
2024-01-01 00:01:00.000,0,2000.0
2024-01-01 00:01:03.000,0,2000.0
2024-01-01 00:01:02.000,0,2000.0
2024-01-01 00:01:01.000,0,2000.0
2024-01-01 00:01:07.000,0,2000.0
2024-01-01 00:01:08.000,0,2000.0
2024-01-01 00:01:05.000,0,2000.0
2024-01-01 00:01:08.000,0,2000.0
2024-01-01 00:01:11.000,0,2000.0
2024-01-01 00:01:12.000,0,2000.0
2024-01-01 00:01:12.000,0,2000.0
2024-01-01 00:01:09.000,0,2000.0
2024-01-01 00:01:11.000,0,2000.0
2024-01-01 00:01:15.000,0,2000.0
2024-01-01 00:01:12.000,0,2000.0
2024-01-01 00:01:15.000,0,2000.0
2024-01-01 00:01:16.000,0,2000.0
2024-01-01 00:01:18.000,0,2000.0
2024-01-01 00:01:16.000,0,2000.0
2024-01-01 00:01:20.000,0,2000.0
2024-01-01 00:01:22.000,0,2000.0
2024-01-01 00:01:20.000,0,2000.0
2024-01-01 00:01:25.000,0,2000.0
2024-01-01 00:01:26.000,0,2000.0
2024-01-01 00:01:25.000,0,2000.0
2024-01-01 00:01:24.000,0,2000.0
2024-01-01 00:01:28.000,0,2000.0
2024-01-01 00:01:30.000,0,2000.0
2024-01-01 00:01:31.000,0,2000.0
2024-01-01 00:01:32.000,0,2000.0
2024-01-01 00:01:30.000,0,2000.0
2024-01-01 00:01:33.000,0,2000.0
2024-01-01 00:01:35.000,0,2000.0
2024-01-01 00:01:35.000,0,2000.0
2024-01-01 00:01:37.000,0,2000.0
2024-01-01 00:01:34.000,0,2000.0
2024-01-01 00:01:38.000,0,2000.0
2024-01-01 00:01:35.000,0,2000.0
2024-01-01 00:01:37.000,0,2000.0
2024-01-01 00:01:42.000,0,2000.0
2024-01-01 00:01:40.000,0,2000.0
2024-01-01 00:01:39.000,0,2000.0
2024-01-01 00:01:43.000,0,2000.0
2024-01-01 00:01:35.117,0,2000.0
2024-01-01 00:01:43.000,0,2000.0
2024-01-01 00:01:44.000,0,2000.0
2024-01-01 00:01:45.000,0,2000.0
2024-01-01 00:01:46.000,0,2000.0
2024-01-01 00:01:49.000,0,2000.0
2024-01-01 00:01:38.636,0,2000.0
2024-01-01 00:01:19.556,0,2000.0
2024-01-01 00:01:53.000,0,2000.0
2024-01-01 00:01:53.000,0,2000.0
2024-01-01 00:01:25.972,0,2000.0
2024-01-01 00:01:09.458,0,2000.0
2024-01-01 00:01:34.465,0,2000.0
2024-01-01 00:01:54.000,0,2000.0
2024-01-01 00:01:55.000,0,2000.0
2024-01-01 00:01:59.000,0,2000.0
2024-01-01 00:02:01.000,0,2000.0
2024-01-01 00:01:06.919,0,2000.0
2024-01-01 00:01:05.440,0,2000.0
2024-01-01 00:01:29.285,0,2000.0
2024-01-01 00:02:01.000,0,2000.0
2024-01-01 00:01:42.471,0,2000.0
2024-01-01 00:01:37.952,0,2000.0
2024-01-01 00:01:41.568,0,2000.0
2024-01-01 00:02:10.000,0,2000.0
2024-01-01 00:01:25.114,0,2000.0
2024-01-01 00:02:12.000,0,2000.0
2024-01-01 00:01:35.451,0,2000.0
2024-01-01 00:01:39.220,0,2000.0
2024-01-01 00:01:54.688,0,2000.0
2024-01-01 00:02:11.000,0,2000.0
2024-01-01 00:02:14.000,0,2000.0
2024-01-01 00:01:56.433,0,2000.0
2024-01-01 00:02:17.000,0,2000.0
2024-01-01 00:01:58.183,0,2000.0
2024-01-01 00:02:18.000,0,2000.0
2024-01-01 00:01:41.879,0,2000.0
2024-01-01 00:01:24.185,0,2000.0
2024-01-01 00:01:49.291,0,2000.0
2024-01-01 00:02:03.292,0,2000.0
2024-01-01 00:02:22.000,0,2000.0
2024-01-01 00:02:00.742,0,2000.0
2024-01-01 00:02:25.000,0,2000.0
2024-01-01 00:01:29.994,0,2000.0
2024-01-01 00:02:26.000,0,2000.0
2024-01-01 00:01:47.504,0,2000.0
2024-01-01 00:02:28.000,0,2000.0
2024-01-01 00:02:02.118,0,2000.0
2024-01-01 00:01:51.308,0,2000.0
2024-01-01 00:01:47.245,0,2000.0
2024-01-01 00:02:34.000,0,2000.0
2024-01-01 00:02:07.038,0,2000.0
2024-01-01 00:02:34.000,0,2000.0
2024-01-01 00:01:50.133,0,2000.0
2024-01-01 00:02:07.014,0,2000.0
2024-01-01 00:02:41.000,0,2000.0
2024-01-01 00:02:37.000,0,2000.0
2024-01-01 00:02:39.000,0,2000.0
2024-01-01 00:02:41.000,0,2000.0
2024-01-01 00:01:52.825,0,2000.0
2024-01-01 00:02:44.000,0,2000.0
2024-01-01 00:01:44.151,0,2000.0
2024-01-01 00:02:46.000,0,2000.0
2024-01-01 00:02:24.239,0,2000.0
2024-01-01 00:01:49.946,0,2000.0
2024-01-01 00:02:35.665,0,2000.0
2024-01-01 00:02:51.000,0,2000.0
2024-01-01 00:02:48.000,0,2000.0
2024-01-01 00:02:12.892,0,2000.0
2024-01-01 00:01:56.329,0,2000.0
2024-01-01 00:02:03.867,0,2000.0
2024-01-01 00:02:54.000,0,2000.0
2024-01-01 00:02:15.986,0,2000.0
2024-01-01 00:02:42.181,0,2000.0
2024-01-01 00:02:58.000,0,2000.0
2024-01-01 00:02:57.000,0,2000.0
2024-01-01 00:02:09.005,0,2000.0
2024-01-01 00:02:20.993,0,2000.0
2024-01-01 00:02:59.000,0,2000.0
2024-01-01 00:03:03.000,0,2000.0
2024-01-01 00:03:01.000,0,2000.0
2024-01-01 00:02:45.858,0,2000.0
2024-01-01 00:03:08.000,0,2000.0
2024-01-01 00:02:16.528,0,2000.0
2024-01-01 00:03:08.000,0,2000.0
2024-01-01 00:03:11.000,0,2000.0
2024-01-01 00:02:26.932,0,2000.0
2024-01-01 00:02:47.450,0,2000.0
2024-01-01 00:02:24.976,0,2000.0
2024-01-01 00:02:22.159,0,2000.0
2024-01-01 00:02:20.877,0,2000.0
2024-01-01 00:02:31.991,0,2000.0
2024-01-01 00:02:56.889,0,2000.0
2024-01-01 00:03:18.000,0,2000.0
2024-01-01 00:02:48.135,0,2000.0
2024-01-01 00:03:18.000,0,2000.0
2024-01-01 00:03:20.000,0,2000.0
2024-01-01 00:02:41.125,0,2000.0
2024-01-01 00:03:21.000,0,2000.0
2024-01-01 00:03:04.982,0,2000.0
2024-01-01 00:02:51.629,0,2000.0
2024-01-01 00:02:33.350,0,2000.0
2024-01-01 00:02:57.814,0,2000.0
2024-01-01 00:03:24.000,0,2000.0
2024-01-01 00:03:27.000,0,2000.0
2024-01-01 00:02:45.984,0,2000.0
