ts,key,value
2024-01-07T22:40:01,0,2000.0
2024-01-07T22:40:02,0,2000.0
2024-01-07T17:34:23.693000,0,2000.0
2024-01-07T22:40:04,0,2000.0
2024-01-07T22:40:05,0,2000.0
2024-01-07T22:40:06,0,2000.0
2024-01-07T17:34:33.443000,0,2000.0
2024-01-07T22:40:08,0,2000.0
2024-01-07T22:40:09,0,2000.0
2024-01-07T17:34:43.913000,0,2000.0
2024-01-07T17:34:49.369000,0,2000.0
2024-01-07T17:34:52.521000,0,2000.0
2024-01-07T22:40:13,0,2000.0
2024-01-07T22:40:14,0,2000.0
2024-01-07T17:34:52.491000,0,2000.0
2024-01-07T22:40:16,0,2000.0
2024-01-07T22:40:17,0,2000.0
2024-01-07T17:34:37.389000,0,2000.0
2024-01-07T17:34:24.093000,0,2000.0
2024-01-07T17:34:31.218000,0,2000.0
2024-01-07T17:34:43.866000,0,2000.0
2024-01-07T17:34:52.975000,0,2000.0
2024-01-07T17:34:36.781000,0,2000.0
2024-01-07T22:40:24,0,2000.0
2024-01-07T22:40:25,0,2000.0
2024-01-07T22:40:26,0,2000.0
2024-01-07T22:40:27,0,2000.0
2024-01-07T22:40:28,0,2000.0
2024-01-07T17:35:05.558000,0,2000.0
2024-01-07T17:35:01.507000,0,2000.0
2024-01-07T17:34:36.782000,0,2000.0
2024-01-07T22:40:32,0,2000.0
2024-01-07T22:40:33,0,2000.0
2024-01-07T22:40:34,0,2000.0
2024-01-07T22:40:35,0,2000.0
2024-01-07T17:35:06.682000,0,2000.0
2024-01-07T17:34:42.873000,0,2000.0
2024-01-07T22:40:38,0,2000.0
2024-01-07T17:34:55.578000,0,2000.0
2024-01-07T22:40:40,0,2000.0
2024-01-07T17:35:24.841000,0,2000.0
2024-01-07T22:40:42,0,2000.0
2024-01-07T22:40:43,0,2000.0
2024-01-07T17:35:25.912000,0,2000.0
2024-01-07T22:40:45,0,2000.0
2024-01-07T22:40:46,0,2000.0
2024-01-07T22:40:47,0,2000.0
2024-01-07T17:35:05.178000,0,2000.0
