ts,key,value
2024-01-10 22:36:55.291,0,2000.0
2024-01-11 10:00:07.000,0,2000.0
2024-01-10 22:36:42.034,0,2000.0
2024-01-11 10:00:08.000,0,2000.0
2024-01-11 10:00:09.000,0,2000.0
2024-01-11 10:00:09.000,0,2000.0
2024-01-11 10:00:11.000,0,2000.0
2024-01-10 22:37:04.343,0,2000.0
2024-01-11 10:00:12.000,0,2000.0
2024-01-10 22:37:05.826,0,2000.0
2024-01-10 22:36:43.746,0,2000.0
2024-01-11 10:00:17.000,0,2000.0
2024-01-10 22:37:04.803,0,2000.0
2024-01-10 22:37:22.101,0,2000.0
2024-01-10 22:36:51.047,0,2000.0
2024-01-11 10:00:19.000,0,2000.0
2024-01-10 22:37:18.576,0,2000.0
2024-01-10 22:37:13.589,0,2000.0
2024-01-10 22:37:05.395,0,2000.0
2024-01-10 22:37:28.984,0,2000.0
2024-01-10 22:37:02.495,0,2000.0
2024-01-10 22:37:22.702,0,2000.0
2024-01-11 10:00:25.000,0,2000.0
2024-01-11 10:00:27.000,0,2000.0
2024-01-11 10:00:30.000,0,2000.0
2024-01-10 22:37:15.150,0,2000.0
2024-01-10 22:37:43.557,0,2000.0
2024-01-10 22:37:47.726,0,2000.0
2024-01-10 22:37:45.471,0,2000.0
2024-01-11 10:00:35.000,0,2000.0
2024-01-10 22:37:12.925,0,2000.0
2024-01-11 10:00:36.000,0,2000.0
2024-01-10 22:37:07.761,0,2000.0
2024-01-10 22:37:48.236,0,2000.0
2024-01-11 10:00:36.000,0,2000.0
2024-01-11 10:00:37.000,0,2000.0
2024-01-11 10:00:42.000,0,2000.0
2024-01-11 10:00:40.000,0,2000.0
2024-01-10 22:37:30.508,0,2000.0
2024-01-11 10:00:41.000,0,2000.0
2024-01-10 22:37:44.442,0,2000.0
2024-01-10 22:37:47.491,0,2000.0
2024-01-11 10:00:46.000,0,2000.0
2024-01-11 10:00:44.000,0,2000.0
2024-01-11 10:00:47.000,0,2000.0
2024-01-10 22:37:33.242,0,2000.0
2024-01-10 22:37:31.760,0,2000.0
2024-01-11 10:00:48.000,0,2000.0
2024-01-10 22:37:50.538,0,2000.0
2024-01-11 10:00:54.000,0,2000.0
2024-01-11 10:00:52.000,0,2000.0
2024-01-11 10:00:52.000,0,2000.0
2024-01-10 22:37:34.828,0,2000.0
2024-01-10 22:37:40.782,0,2000.0
2024-01-11 10:00:56.000,0,2000.0
2024-01-11 10:01:01.000,0,2000.0
2024-01-11 10:01:02.000,0,2000.0
2024-01-10 22:37:40.548,0,2000.0
2024-01-11 10:01:00.000,0,2000.0
2024-01-11 10:01:05.000,0,2000.0
2024-01-11 10:01:03.000,0,2000.0
2024-01-10 22:37:51.916,0,2000.0
2024-01-10 22:38:14.123,0,2000.0
2024-01-10 22:37:41.657,0,2000.0
2024-01-11 10:01:09.000,0,2000.0
2024-01-11 10:01:06.000,0,2000.0
2024-01-11 10:01:09.000,0,2000.0
2024-01-11 10:01:09.000,0,2000.0
2024-01-10 22:38:18.682,0,2000.0
2024-01-11 10:01:10.000,0,2000.0
2024-01-11 10:01:12.000,0,2000.0
2024-01-10 22:37:46.508,0,2000.0
2024-01-10 22:38:10.692,0,2000.0
2024-01-11 10:01:16.000,0,2000.0
2024-01-10 22:38:26.737,0,2000.0
2024-01-11 10:01:21.000,0,2000.0
2024-01-11 10:01:21.000,0,2000.0
2024-01-10 22:38:39.434,0,2000.0
2024-01-11 10:01:23.000,0,2000.0
2024-01-10 22:38:04.644,0,2000.0
2024-01-11 10:01:21.000,0,2000.0
2024-01-10 22:38:39.989,0,2000.0
2024-01-10 22:38:41.058,0,2000.0
2024-01-10 22:38:19.025,0,2000.0
2024-01-10 22:38:24.137,0,2000.0
2024-01-10 22:38:21.100,0,2000.0
2024-01-10 22:38:24.239,0,2000.0
2024-01-10 22:38:35.006,0,2000.0
2024-01-10 22:38:29.001,0,2000.0
2024-01-11 10:01:31.000,0,2000.0
2024-01-10 22:38:19.129,0,2000.0
2024-01-10 22:38:11.703,0,2000.0
2024-01-11 10:01:37.000,0,2000.0
2024-01-11 10:01:34.000,0,2000.0
2024-01-10 22:38:41.519,0,2000.0
2024-01-10 22:38:46.480,0,2000.0
2024-01-10 22:39:00.392,0,2000.0
2024-01-10 22:38:31.081,0,2000.0
2024-01-11 10:01:44.000,0,2000.0
2024-01-10 22:38:19.873,0,2000.0
2024-01-11 10:01:43.000,0,2000.0
2024-01-10 22:38:22.460,0,2000.0
2024-01-10 22:38:45.402,0,2000.0
2024-01-10 22:38:42.100,0,2000.0
2024-01-11 10:01:48.000,0,2000.0
2024-01-10 22:38:41.906,0,2000.0
2024-01-11 10:01:48.000,0,2000.0
2024-01-11 10:01:53.000,0,2000.0
2024-01-11 10:01:50.000,0,2000.0
2024-01-10 22:38:48.164,0,2000.0
2024-01-11 10:01:52.000,0,2000.0
2024-01-10 22:38:30.102,0,2000.0
2024-01-10 22:39:04.526,0,2000.0
2024-01-11 10:01:58.000,0,2000.0
2024-01-11 10:02:00.000,0,2000.0
2024-01-10 22:39:15.885,0,2000.0
2024-01-10 22:38:55.712,0,2000.0
2024-01-11 10:02:03.000,0,2000.0
2024-01-10 22:38:57.935,0,2000.0
2024-01-11 10:02:01.000,0,2000.0
2024-01-11 10:02:04.000,0,2000.0
2024-01-10 22:39:24.410,0,2000.0
2024-01-10 22:39:06.929,0,2000.0
2024-01-11 10:02:04.000,0,2000.0
2024-01-11 10:02:10.000,0,2000.0
2024-01-10 22:38:57.535,0,2000.0
2024-01-11 10:02:09.000,0,2000.0
2024-01-10 22:38:56.340,0,2000.0
2024-01-11 10:02:12.000,0,2000.0
2024-01-10 22:39:02.705,0,2000.0
2024-01-11 10:02:11.000,0,2000.0
2024-01-11 10:02:16.000,0,2000.0
2024-01-10 22:39:36.324,0,2000.0
2024-01-11 10:02:16.000,0,2000.0
2024-01-11 10:02:15.000,0,2000.0
2024-01-10 22:39:10.703,0,2000.0
2024-01-10 22:39:10.841,0,2000.0
2024-01-11 10:02:23.000,0,2000.0
2024-01-11 10:02:23.000,0,2000.0
2024-01-10 22:39:20.782,0,2000.0
2024-01-11 10:02:25.000,0,2000.0
2024-01-10 22:38:53.891,0,2000.0
2024-01-10 22:39:06.558,0,2000.0
2024-01-11 10:02:25.000,0,2000.0
2024-01-11 10:02:25.000,0,2000.0
2024-01-11 10:02:26.000,0,2000.0
2024-01-10 22:39:19.868,0,2000.0
2024-01-11 10:02:30.000,0,2000.0
2024-01-10 22:39:24.197,0,2000.0
2024-01-10 22:39:26.925,0,2000.0
2024-01-10 22:39:35.794,0,2000.0
2024-01-11 10:02:36.000,0,2000.0
2024-01-11 10:02:34.000,0,2000.0
2024-01-11 10:02:37.000,0,2000.0
2024-01-10 22:39:34.202,0,2000.0
2024-01-11 10:02:40.000,0,2000.0
2024-01-11 10:02:41.000,0,2000.0
2024-01-11 10:02:40.000,0,2000.0
2024-01-10 22:39:28.523,0,2000.0
2024-01-10 22:39:16.423,0,2000.0
2024-01-10 22:39:42.280,0,2000.0
2024-01-11 10:02:46.000,0,2000.0
2024-01-11 10:02:46.000,0,2000.0
2024-01-11 10:02:45.000,0,2000.0
2024-01-10 22:39:22.792,0,2000.0
2024-01-11 10:02:46.000,0,2000.0
2024-01-11 10:02:50.000,0,2000.0
2024-01-11 10:02:52.000,0,2000.0
2024-01-10 22:39:43.552,0,2000.0
2024-01-11 10:02:55.000,0,2000.0
2024-01-11 10:02:55.000,0,2000.0
2024-01-10 22:39:26.072,0,2000.0
2024-01-11 10:02:54.000,0,2000.0
2024-01-11 10:02:57.000,0,2000.0
2024-01-10 22:39:43.101,0,2000.0
2024-01-11 10:02:57.000,0,2000.0
2024-01-10 22:40:14.857,0,2000.0
2024-01-11 10:03:00.000,0,2000.0
2024-01-11 10:03:04.000,0,2000.0
2024-01-11 10:03:01.000,0,2000.0
2024-01-10 22:40:17.121,0,2000.0
2024-01-10 22:39:45.287,0,2000.0
2024-01-10 22:40:03.765,0,2000.0
2024-01-11 10:03:09.000,0,2000.0
2024-01-10 22:40:19.780,0,2000.0
