ts,key,value
2024-01-10T06:13:21,0,2000.0
2024-01-09T21:12:59.812000,0,2000.0
2024-01-10T06:13:23,0,2000.0
2024-01-10T06:13:24,0,2000.0
2024-01-10T06:13:25,0,2000.0
2024-01-10T06:13:26,0,2000.0
2024-01-10T06:13:27,0,2000.0
2024-01-09T21:13:04.272000,0,2000.0
2024-01-10T06:13:29,0,2000.0
2024-01-09T21:12:55.780000,0,2000.0
2024-01-09T21:12:34.673000,0,2000.0
2024-01-09T21:13:00.636000,0,2000.0
2024-01-09T21:13:02.406000,0,2000.0
2024-01-09T21:12:53.185000,0,2000.0
2024-01-10T06:13:35,0,2000.0
2024-01-10T06:13:36,0,2000.0
2024-01-09T21:12:42.926000,0,2000.0
2024-01-09T21:12:46.775000,0,2000.0
2024-01-09T21:13:28.302000,0,2000.0
2024-01-09T21:12:52.929000,0,2000.0
2024-01-10T06:13:41,0,2000.0
2024-01-09T21:13:10.007000,0,2000.0
2024-01-09T21:13:12.332000,0,2000.0
2024-01-09T21:13:20.674000,0,2000.0
2024-01-10T06:13:45,0,2000.0
2024-01-09T21:13:30.178000,0,2000.0
2024-01-10T06:13:47,0,2000.0
2024-01-09T21:13:24.530000,0,2000.0
2024-01-09T21:13:10.478000,0,2000.0
2024-01-10T06:13:50,0,2000.0
2024-01-09T21:13:34.198000,0,2000.0
2024-01-10T06:13:52,0,2000.0
2024-01-10T06:13:53,0,2000.0
2024-01-09T21:13:21.522000,0,2000.0
2024-01-10T06:13:55,0,2000.0
2024-01-10T06:13:56,0,2000.0
2024-01-09T21:13:27.703000,0,2000.0
2024-01-10T06:13:58,0,2000.0
2024-01-09T21:13:34.770000,0,2000.0
2024-01-10T06:14:00,0,2000.0
2024-01-10T06:14:01,0,2000.0
2024-01-10T06:14:02,0,2000.0
2024-01-10T06:14:03,0,2000.0
2024-01-09T21:13:40.829000,0,2000.0
2024-01-10T06:14:05,0,2000.0
2024-01-09T21:13:18.846000,0,2000.0
2024-01-09T21:13:15.597000,0,2000.0
2024-01-09T21:13:31.781000,0,2000.0
2024-01-10T06:14:09,0,2000.0
2024-01-09T21:13:51.321000,0,2000.0
2024-01-10T06:14:11,0,2000.0
2024-01-09T21:13:19.213000,0,2000.0
2024-01-10T06:14:13,0,2000.0
2024-01-09T21:13:49.972000,0,2000.0
2024-01-09T21:13:28.602000,0,2000.0
2024-01-09T21:13:55.837000,0,2000.0
2024-01-09T21:13:41.901000,0,2000.0
2024-01-09T21:13:39.411000,0,2000.0
2024-01-09T21:13:22.641000,0,2000.0
2024-01-09T21:13:31.449000,0,2000.0
2024-01-09T21:14:03.285000,0,2000.0
2024-01-10T06:14:22,0,2000.0
2024-01-10T06:14:23,0,2000.0
2024-01-09T21:13:32.130000,0,2000.0
2024-01-10T06:14:25,0,2000.0
2024-01-09T21:13:33.703000,0,2000.0
2024-01-10T06:14:27,0,2000.0
2024-01-09T21:14:08.603000,0,2000.0
2024-01-09T21:13:47.016000,0,2000.0
2024-01-09T21:14:01.930000,0,2000.0
2024-01-10T06:14:31,0,2000.0
2024-01-09T21:13:50.136000,0,2000.0
2024-01-10T06:14:33,0,2000.0
2024-01-09T21:14:05.162000,0,2000.0
2024-01-10T06:14:35,0,2000.0
2024-01-09T21:13:40.857000,0,2000.0
2024-01-10T06:14:37,0,2000.0
2024-01-10T06:14:38,0,2000.0
2024-01-10T06:14:39,0,2000.0
2024-01-09T21:14:24.062000,0,2000.0
2024-01-09T21:14:02.225000,0,2000.0
2024-01-10T06:14:42,0,2000.0
2024-01-09T21:14:18.543000,0,2000.0
2024-01-09T21:14:09.395000,0,2000.0
2024-01-10T06:14:45,0,2000.0
2024-01-09T21:14:27.201000,0,2000.0
2024-01-10T06:14:47,0,2000.0
2024-01-10T06:14:48,0,2000.0
2024-01-10T06:14:49,0,2000.0
2024-01-09T21:14:17.282000,0,2000.0
2024-01-09T21:14:04.743000,0,2000.0
2024-01-09T21:14:30.256000,0,2000.0
2024-01-10T06:14:53,0,2000.0
